what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353332755707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353332758467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353332801325
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.window.preferences",1353332801345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353332802140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353332809950
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353332818052
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353332939629
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353332949676
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353332961251
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1353332963918
